,USAF,YR--MODAHRMN,TEMP,MAX,MIN,Celsius
1541,28450,201705221150,50.00,,,10.00
1542,28450,201705221200,53.00,,,12.00
1543,28450,201705221220,52.00,,,11.00
1544,28450,201705221250,52.00,,,11.00
1545,28450,201705221300,53.00,,,12.00
1546,28450,201705221320,52.00,,,11.00
1547,28450,201705221350,52.00,,,11.00
1548,28450,201705221400,53.00,,,12.00
1549,28450,201705221420,52.00,,,11.00
1550,28450,201705221450,52.00,,,11.00
1551,28450,201705221500,53.00,,,12.00
1552,28450,201705221520,54.00,,,12.00
1553,28450,201705221550,54.00,,,12.00
1554,28450,201705221600,53.00,,,12.00
1555,28450,201705221620,52.00,,,11.00
1556,28450,201705221650,52.00,,,11.00
1557,28450,201705221700,53.00,,,12.00
1558,28450,201705221720,52.00,,,11.00
1559,28450,201705221750,52.00,,,11.00
1560,28450,201705221800,52.00,54.00,45.00,11.00
1561,28450,201705221820,50.00,,,10.00
1562,28450,201705221850,48.00,,,9.00
1563,28450,201705221900,49.00,,,9.00
1564,28450,201705221920,48.00,,,9.00
1565,28450,201705221950,48.00,,,9.00
1566,28450,201705222000,47.00,,,8.00
1567,28450,201705222020,46.00,,,8.00
1568,28450,201705222050,45.00,,,7.00
1569,28450,201705222100,45.00,,,7.00
1570,28450,201705222120,45.00,,,7.00
1571,28450,201705222150,45.00,,,7.00
1572,28450,201705222200,43.00,,,6.00
1573,28450,201705222220,45.00,,,7.00
1574,28450,201705222250,43.00,,,6.00
1575,28450,201705222300,43.00,,,6.00
1576,28450,201705222320,43.00,,,6.00
1577,28450,201705222350,41.00,,,5.00
1578,28450,201705230000,42.00,,,6.00
1579,28450,201705230020,41.00,,,5.00
1580,28450,201705230050,41.00,,,5.00
1581,28450,201705230100,40.00,,,4.00
1582,28450,201705230120,39.00,,,4.00
1583,28450,201705230150,39.00,,,4.00
1584,28450,201705230200,40.00,,,4.00
1585,28450,201705230220,39.00,,,4.00
1586,28450,201705230250,39.00,,,4.00
1587,28450,201705230300,40.00,,,4.00
1588,28450,201705230320,39.00,,,4.00
1589,28450,201705230350,39.00,,,4.00
1590,28450,201705230400,40.00,,,4.00
1591,28450,201705230420,41.00,,,5.00
1592,28450,201705230450,43.00,,,6.00
1593,28450,201705230500,45.00,,,7.00
1594,28450,201705230520,45.00,,,7.00
1595,28450,201705230550,45.00,,,7.00
1596,28450,201705230600,46.00,52.00,39.00,8.00
1597,28450,201705230620,43.00,,,6.00
1598,28450,201705230650,43.00,,,6.00
1599,28450,201705230700,45.00,,,7.00
1600,28450,201705230720,43.00,,,6.00
1601,28450,201705230750,43.00,,,6.00
1602,28450,201705230800,44.00,,,7.00
1603,28450,201705230820,43.00,,,6.00
1604,28450,201705230850,43.00,,,6.00
1605,28450,201705230900,45.00,,,7.00
1606,28450,201705230920,43.00,,,6.00
1607,28450,201705230950,43.00,,,6.00
1608,28450,201705231000,46.00,,,8.00
1609,28450,201705231020,45.00,,,7.00
1610,28450,201705231050,45.00,,,7.00
1611,28450,201705231100,46.00,,,8.00
1612,28450,201705231120,45.00,,,7.00
1613,28450,201705231150,45.00,,,7.00
1614,28450,201705231200,47.00,,,8.00
1615,28450,201705231220,46.00,,,8.00
1616,28450,201705231250,46.00,,,8.00
1617,28450,201705231300,47.00,,,8.00
1618,28450,201705231320,46.00,,,8.00
1619,28450,201705231350,46.00,,,8.00
1620,28450,201705231400,46.00,,,8.00
1621,28450,201705231420,46.00,,,8.00
1622,28450,201705231450,46.00,,,8.00
1623,28450,201705231500,46.00,,,8.00
1624,28450,201705231520,46.00,,,8.00
1625,28450,201705231550,46.00,,,8.00
1626,28450,201705231600,46.00,,,8.00
1627,28450,201705231620,45.00,,,7.00
1628,28450,201705231650,45.00,,,7.00
1629,28450,201705231700,45.00,,,7.00
1630,28450,201705231720,45.00,,,7.00
1631,28450,201705231750,45.00,,,7.00
1632,28450,201705231800,45.00,48.00,43.00,7.00
1633,28450,201705231820,43.00,,,6.00
1634,28450,201705231850,43.00,,,6.00
1635,28450,201705231900,42.00,,,6.00
1636,28450,201705231920,41.00,,,5.00
1637,28450,201705231950,39.00,,,4.00
1638,28450,201705232000,40.00,,,4.00
1639,28450,201705232020,39.00,,,4.00
1640,28450,201705232050,37.00,,,3.00
1641,28450,201705232100,37.00,,,3.00
1642,28450,201705232120,37.00,,,3.00
1643,28450,201705232150,37.00,,,3.00
1644,28450,201705232200,36.00,,,2.00
1645,28450,201705232220,37.00,,,3.00
1646,28450,201705232250,36.00,,,2.00
1647,28450,201705232300,35.00,,,2.00
1648,28450,201705232320,36.00,,,2.00
1649,28450,201705232350,34.00,,,1.00
1650,28450,201705240000,35.00,,,2.00
1651,28450,201705240020,36.00,,,2.00
1652,28450,201705240050,34.00,,,1.00
1653,28450,201705240100,34.00,,,1.00
1654,28450,201705240120,34.00,,,1.00
1655,28450,201705240150,34.00,,,1.00
1656,28450,201705240200,36.00,,,2.00
1657,28450,201705240220,34.00,,,1.00
1658,28450,201705240250,34.00,,,1.00
1659,28450,201705240300,36.00,,,2.00
1660,28450,201705240320,36.00,,,2.00
1661,28450,201705240350,37.00,,,3.00
1662,28450,201705240400,40.00,,,4.00
1663,28450,201705240420,39.00,,,4.00
1664,28450,201705240450,41.00,,,5.00
1665,28450,201705240500,42.00,,,6.00
1666,28450,201705240520,43.00,,,6.00
1667,28450,201705240550,43.00,,,6.00
1668,28450,201705240600,45.00,45.00,34.00,7.00
1669,28450,201705240620,45.00,,,7.00
1670,28450,201705240650,46.00,,,8.00
1671,28450,201705240700,48.00,,,9.00
1672,28450,201705240720,48.00,,,9.00
1673,28450,201705240750,48.00,,,9.00
1674,28450,201705240800,48.00,,,9.00
1675,28450,201705240820,48.00,,,9.00
1676,28450,201705240850,48.00,,,9.00
1677,28450,201705240900,50.00,,,10.00
1678,28450,201705240920,50.00,,,10.00
1679,28450,201705240950,52.00,,,11.00
1680,28450,201705241000,51.00,,,11.00
1681,28450,201705241020,52.00,,,11.00
1682,28450,201705241050,52.00,,,11.00
1683,28450,201705241100,53.00,,,12.00
1684,28450,201705241120,52.00,,,11.00
1685,28450,201705241150,52.00,,,11.00
1686,28450,201705241200,51.00,,,11.00
1687,28450,201705241220,50.00,,,10.00
1688,28450,201705241250,52.00,,,11.00
1689,28450,201705241300,53.00,,,12.00
1690,28450,201705241320,52.00,,,11.00
1691,28450,201705241350,52.00,,,11.00
1692,28450,201705241400,53.00,,,12.00
1693,28450,201705241420,54.00,,,12.00
1694,28450,201705241450,54.00,,,12.00
1695,28450,201705241500,54.00,,,12.00
1696,28450,201705241520,54.00,,,12.00
1697,28450,201705241550,55.00,,,13.00
1698,28450,201705241600,55.00,,,13.00
1699,28450,201705241620,54.00,,,12.00
1700,28450,201705241650,54.00,,,12.00
1701,28450,201705241700,55.00,,,13.00
1702,28450,201705241720,54.00,,,12.00
1703,28450,201705241750,54.00,,,12.00
1704,28450,201705241800,54.00,55.00,44.00,12.00
1705,28450,201705241820,52.00,,,11.00
1706,28450,201705241850,54.00,,,12.00
1707,28450,201705241900,53.00,,,12.00
1708,28450,201705241920,52.00,,,11.00
1709,28450,201705241950,52.00,,,11.00
1710,28450,201705242000,49.00,,,9.00
1711,28450,201705242020,52.00,,,11.00
1712,28450,201705242050,50.00,,,10.00
1713,28450,201705242100,49.00,,,9.00
1714,28450,201705242120,46.00,,,8.00
1715,28450,201705242150,46.00,,,8.00
1716,28450,201705242200,47.00,,,8.00
1717,28450,201705242220,45.00,,,7.00
1718,28450,201705242250,46.00,,,8.00
1719,28450,201705242300,47.00,,,8.00
1720,28450,201705242320,43.00,,,6.00
1721,28450,201705242350,45.00,,,7.00
1722,28450,201705250000,44.00,,,7.00
1723,28450,201705250020,45.00,,,7.00
1724,28450,201705250050,45.00,,,7.00
1725,28450,201705250100,45.00,,,7.00
1726,28450,201705250120,41.00,,,5.00
1727,28450,201705250150,41.00,,,5.00
1728,28450,201705250200,41.00,,,5.00
1729,28450,201705250220,39.00,,,4.00
1730,28450,201705250250,39.00,,,4.00
1731,28450,201705250300,40.00,,,4.00
1732,28450,201705250320,39.00,,,4.00
1733,28450,201705250350,41.00,,,5.00
1734,28450,201705250400,41.00,,,5.00
1735,28450,201705250420,41.00,,,5.00
1736,28450,201705250450,41.00,,,5.00
1737,28450,201705250500,43.00,,,6.00
1738,28450,201705250520,43.00,,,6.00
1739,28450,201705250550,46.00,,,8.00
1740,28450,201705250600,47.00,53.00,40.00,8.00
1741,28450,201705250620,46.00,,,8.00
1742,28450,201705250650,48.00,,,9.00
1743,28450,201705250700,49.00,,,9.00
1744,28450,201705250720,48.00,,,9.00
1745,28450,201705250750,50.00,,,10.00
1746,28450,201705250800,53.00,,,12.00
1747,28450,201705250820,50.00,,,10.00
1748,28450,201705250850,52.00,,,11.00
1749,28450,201705250900,52.00,,,11.00
1750,28450,201705250920,52.00,,,11.00
1751,28450,201705250950,54.00,,,12.00
1752,28450,201705251000,54.00,,,12.00
1753,28450,201705251020,54.00,,,12.00
1754,28450,201705251050,54.00,,,12.00
1755,28450,201705251100,56.00,,,13.00
1756,28450,201705251120,55.00,,,13.00
1757,28450,201705251150,55.00,,,13.00
1758,28450,201705251200,57.00,,,14.00
1759,28450,201705251220,57.00,,,14.00
1760,28450,201705251250,57.00,,,14.00
1761,28450,201705251300,59.00,,,15.00
1762,28450,201705251320,57.00,,,14.00
1763,28450,201705251350,55.00,,,13.00
1764,28450,201705251400,57.00,,,14.00
1765,28450,201705251420,57.00,,,14.00
1766,28450,201705251450,55.00,,,13.00
1767,28450,201705251500,57.00,,,14.00
1768,28450,201705251520,55.00,,,13.00
1769,28450,201705251550,54.00,,,12.00
1770,28450,201705251600,54.00,,,12.00
1771,28450,201705251620,50.00,,,10.00
1772,28450,201705251650,48.00,,,9.00
1773,28450,201705251700,49.00,,,9.00
1774,28450,201705251720,48.00,,,9.00
1775,28450,201705251750,48.00,,,9.00
1776,28450,201705251800,48.00,59.00,47.00,9.00
1777,28450,201705251820,46.00,,,8.00
1778,28450,201705251850,48.00,,,9.00
1779,28450,201705251900,48.00,,,9.00
1780,28450,201705251920,46.00,,,8.00
1781,28450,201705251950,46.00,,,8.00
1782,28450,201705252000,47.00,,,8.00
1783,28450,201705252020,46.00,,,8.00
1784,28450,201705252050,43.00,,,6.00
1785,28450,201705252100,45.00,,,7.00
1786,28450,201705252120,43.00,,,6.00
1787,28450,201705252150,43.00,,,6.00
1788,28450,201705252200,43.00,,,6.00
1789,28450,201705252220,41.00,,,5.00
1790,28450,201705252250,39.00,,,4.00
1791,28450,201705252300,40.00,,,4.00
1792,28450,201705252320,37.00,,,3.00
1793,28450,201705252350,36.00,,,2.00
1794,28450,201705260000,37.00,,,3.00
1795,28450,201705260020,36.00,,,2.00
1796,28450,201705260050,34.00,,,1.00
1797,28450,201705260100,35.00,,,2.00
1798,28450,201705260120,34.00,,,1.00
1799,28450,201705260150,34.00,,,1.00
1800,28450,201705260200,35.00,,,2.00
1801,28450,201705260220,34.00,,,1.00
1802,28450,201705260250,34.00,,,1.00
1803,28450,201705260300,35.00,,,2.00
1804,28450,201705260320,34.00,,,1.00
1805,28450,201705260350,36.00,,,2.00
1806,28450,201705260400,37.00,,,3.00
1807,28450,201705260450,36.00,,,2.00
1808,28450,201705260500,37.00,,,3.00
1809,28450,201705260520,37.00,,,3.00
1810,28450,201705260550,37.00,,,3.00
1811,28450,201705260600,38.00,48.00,34.00,3.00
1812,28450,201705260620,36.00,,,2.00
1813,28450,201705260650,37.00,,,3.00
1814,28450,201705260700,38.00,,,3.00
1815,28450,201705260720,37.00,,,3.00
1816,28450,201705260750,37.00,,,3.00
1817,28450,201705260800,40.00,,,4.00
1818,28450,201705260820,39.00,,,4.00
1819,28450,201705260850,39.00,,,4.00
1820,28450,201705260900,41.00,,,5.00
1821,28450,201705260920,43.00,,,6.00
1822,28450,201705260950,41.00,,,5.00
1823,28450,201705261000,42.00,,,6.00
1824,28450,201705261020,43.00,,,6.00
1825,28450,201705261050,41.00,,,5.00
1826,28450,201705261100,41.00,,,5.00
1827,28450,201705261120,41.00,,,5.00
1828,28450,201705261150,43.00,,,6.00
1829,28450,201705261200,42.00,,,6.00
1830,28450,201705261220,43.00,,,6.00
1831,28450,201705261250,43.00,,,6.00
1832,28450,201705261300,43.00,,,6.00
1833,28450,201705261320,41.00,,,5.00
1834,28450,201705261350,41.00,,,5.00
1835,28450,201705261400,43.00,,,6.00
1836,28450,201705261420,43.00,,,6.00
1837,28450,201705261450,41.00,,,5.00
1838,28450,201705261500,43.00,,,6.00
1839,28450,201705261520,43.00,,,6.00
1840,28450,201705261550,41.00,,,5.00
1841,28450,201705261600,42.00,,,6.00
1842,28450,201705261620,39.00,,,4.00
1843,28450,201705261650,41.00,,,5.00
1844,28450,201705261700,40.00,,,4.00
1845,28450,201705261720,39.00,,,4.00
1846,28450,201705261750,39.00,,,4.00
1847,28450,201705261800,40.00,44.00,37.00,4.00
1848,28450,201705261820,39.00,,,4.00
1849,28450,201705261850,39.00,,,4.00
1850,28450,201705261900,39.00,,,4.00
1851,28450,201705261920,37.00,,,3.00
1852,28450,201705261950,37.00,,,3.00
1853,28450,201705262000,37.00,,,3.00
1854,28450,201705262020,36.00,,,2.00
1855,28450,201705262050,36.00,,,2.00
1856,28450,201705262100,35.00,,,2.00
1857,28450,201705262120,34.00,,,1.00
1858,28450,201705262150,34.00,,,1.00
1859,28450,201705262200,33.00,,,1.00
1860,28450,201705262220,34.00,,,1.00
1861,28450,201705262250,32.00,,,0.00
1862,28450,201705262300,32.00,,,0.00
1863,28450,201705262320,30.00,,,-1.00
1864,28450,201705262350,34.00,,,1.00
1865,28450,201705270000,32.00,,,0.00
1866,28450,201705270020,34.00,,,1.00
1867,28450,201705270050,34.00,,,1.00
1868,28450,201705270100,33.00,,,1.00
1869,28450,201705270120,34.00,,,1.00
1870,28450,201705270150,32.00,,,0.00
1871,28450,201705270200,34.00,,,1.00
1872,28450,201705270220,34.00,,,1.00
1873,28450,201705270250,34.00,,,1.00
1874,28450,201705270300,34.00,,,1.00
1875,28450,201705270320,34.00,,,1.00
1876,28450,201705270350,34.00,,,1.00
1877,28450,201705270400,34.00,,,1.00
1878,28450,201705270420,34.00,,,1.00
1879,28450,201705270450,34.00,,,1.00
1880,28450,201705270500,34.00,,,1.00
1881,28450,201705270520,34.00,,,1.00
1882,28450,201705270550,36.00,,,2.00
1883,28450,201705270600,37.00,41.00,31.00,3.00
1884,28450,201705270620,37.00,,,3.00
1885,28450,201705270650,37.00,,,3.00
1886,28450,201705270700,37.00,,,3.00
1887,28450,201705270720,36.00,,,2.00
1888,28450,201705270750,37.00,,,3.00
1889,28450,201705270800,37.00,,,3.00
1890,28450,201705270820,37.00,,,3.00
1891,28450,201705270850,37.00,,,3.00
1892,28450,201705270900,37.00,,,3.00
1893,28450,201705270920,37.00,,,3.00
1894,28450,201705270950,36.00,,,2.00
1895,28450,201705271000,37.00,,,3.00
1896,28450,201705271020,36.00,,,2.00
1897,28450,201705271050,37.00,,,3.00
1898,28450,201705271100,38.00,,,3.00
1899,28450,201705271120,37.00,,,3.00
1900,28450,201705271150,39.00,,,4.00
1901,28450,201705271200,38.00,,,3.00
1902,28450,201705271220,39.00,,,4.00
1903,28450,201705271250,37.00,,,3.00
1904,28450,201705271300,38.00,,,3.00
1905,28450,201705271320,37.00,,,3.00
1906,28450,201705271350,37.00,,,3.00
1907,28450,201705271400,39.00,,,4.00
1908,28450,201705271420,39.00,,,4.00
1909,28450,201705271450,39.00,,,4.00
1910,28450,201705271500,40.00,,,4.00
1911,28450,201705271520,41.00,,,5.00
1912,28450,201705271550,41.00,,,5.00
1913,28450,201705271600,40.00,,,4.00
1914,28450,201705271620,41.00,,,5.00
1915,28450,201705271650,39.00,,,4.00
1916,28450,201705271700,40.00,,,4.00
1917,28450,201705271720,39.00,,,4.00
1918,28450,201705271750,39.00,,,4.00
1919,28450,201705271800,40.00,41.00,36.00,4.00
1920,28450,201705271820,39.00,,,4.00
1921,28450,201705271850,39.00,,,4.00
1922,28450,201705271900,40.00,,,4.00
1923,28450,201705271920,39.00,,,4.00
1924,28450,201705271950,37.00,,,3.00
1925,28450,201705272000,37.00,,,3.00
1926,28450,201705272020,37.00,,,3.00
1927,28450,201705272050,37.00,,,3.00
1928,28450,201705272100,35.00,,,2.00
1929,28450,201705272120,36.00,,,2.00
1930,28450,201705272150,36.00,,,2.00
1931,28450,201705272200,34.00,,,1.00
1932,28450,201705272220,34.00,,,1.00
1933,28450,201705272250,34.00,,,1.00
1934,28450,201705272300,33.00,,,1.00
1935,28450,201705272320,32.00,,,0.00
1936,28450,201705272350,34.00,,,1.00
1937,28450,201705280000,34.00,,,1.00
1938,28450,201705280020,32.00,,,0.00
1939,28450,201705280050,32.00,,,0.00
1940,28450,201705280100,33.00,,,1.00
1941,28450,201705280120,34.00,,,1.00
1942,28450,201705280150,34.00,,,1.00
1943,28450,201705280200,33.00,,,1.00
1944,28450,201705280220,34.00,,,1.00
1945,28450,201705280250,34.00,,,1.00
1946,28450,201705280300,33.00,,,1.00
1947,28450,201705280320,34.00,,,1.00
1948,28450,201705280350,36.00,,,2.00
1949,28450,201705280400,35.00,,,2.00
1950,28450,201705280420,36.00,,,2.00
1951,28450,201705280450,36.00,,,2.00
1952,28450,201705280500,36.00,,,2.00
1953,28450,201705280520,36.00,,,2.00
1954,28450,201705280550,37.00,,,3.00
1955,28450,201705280600,37.00,40.00,33.00,3.00
1956,28450,201705280620,37.00,,,3.00
1957,28450,201705280650,37.00,,,3.00
1958,28450,201705280700,38.00,,,3.00
1959,28450,201705280720,36.00,,,2.00
1960,28450,201705280750,34.00,,,1.00
1961,28450,201705280800,34.00,,,1.00
1962,28450,201705280820,34.00,,,1.00
1963,28450,201705280850,34.00,,,1.00
1964,28450,201705280900,34.00,,,1.00
1965,28450,201705280920,34.00,,,1.00
1966,28450,201705280950,36.00,,,2.00
1967,28450,201705281000,35.00,,,2.00
1968,28450,201705281020,36.00,,,2.00
1969,28450,201705281050,36.00,,,2.00
1970,28450,201705281100,36.00,,,2.00
1971,28450,201705281120,36.00,,,2.00
1972,28450,201705281150,36.00,,,2.00
1973,28450,201705281200,36.00,,,2.00
1974,28450,201705281220,36.00,,,2.00
1975,28450,201705281250,36.00,,,2.00
1976,28450,201705281300,36.00,,,2.00
1977,28450,201705281320,36.00,,,2.00
1978,28450,201705281350,36.00,,,2.00
1979,28450,201705281400,35.00,,,2.00
1980,28450,201705281420,36.00,,,2.00
1981,28450,201705281450,36.00,,,2.00
1982,28450,201705281500,35.00,,,2.00
1983,28450,201705281520,36.00,,,2.00
1984,28450,201705281550,36.00,,,2.00
1985,28450,201705281600,35.00,,,2.00
1986,28450,201705281620,36.00,,,2.00
1987,28450,201705281650,36.00,,,2.00
1988,28450,201705281700,35.00,,,2.00
1989,28450,201705281720,34.00,,,1.00
1990,28450,201705281750,34.00,,,1.00
1991,28450,201705281800,33.00,38.00,33.00,1.00
1992,28450,201705281820,34.00,,,1.00
1993,28450,201705281850,34.00,,,1.00
1994,28450,201705281900,33.00,,,1.00
1995,28450,201705281920,32.00,,,0.00
1996,28450,201705281950,32.00,,,0.00
1997,28450,201705282000,33.00,,,1.00
1998,28450,201705282020,34.00,,,1.00
1999,28450,201705282050,34.00,,,1.00
2000,28450,201705282100,33.00,,,1.00
2001,28450,201705282120,34.00,,,1.00
2002,28450,201705282150,34.00,,,1.00
2003,28450,201705282200,33.00,,,1.00
2004,28450,201705282220,34.00,,,1.00
2005,28450,201705282250,34.00,,,1.00
2006,28450,201705282300,33.00,,,1.00
2007,28450,201705282320,34.00,,,1.00
2008,28450,201705282350,34.00,,,1.00
2009,28450,201705290000,33.00,,,1.00
2010,28450,201705290020,32.00,,,0.00
2011,28450,201705290050,32.00,,,0.00
2012,28450,201705290100,32.00,,,0.00
2013,28450,201705290120,32.00,,,0.00
2014,28450,201705290150,32.00,,,0.00
2015,28450,201705290200,32.00,,,0.00
2016,28450,201705290220,32.00,,,0.00
2017,28450,201705290250,34.00,,,1.00
2018,28450,201705290300,34.00,,,1.00
2019,28450,201705290320,34.00,,,1.00
2020,28450,201705290350,36.00,,,2.00
2021,28450,201705290400,36.00,,,2.00
2022,28450,201705290420,36.00,,,2.00
2023,28450,201705290450,37.00,,,3.00
2024,28450,201705290500,38.00,,,3.00
2025,28450,201705290520,39.00,,,4.00
2026,28450,201705290550,39.00,,,4.00
2027,28450,201705290600,40.00,40.00,32.00,4.00
2028,28450,201705290620,41.00,,,5.00
2029,28450,201705290650,41.00,,,5.00
2030,28450,201705290700,42.00,,,6.00
2031,28450,201705290720,39.00,,,4.00
2032,28450,201705290750,41.00,,,5.00
2033,28450,201705290800,43.00,,,6.00
2034,28450,201705290820,41.00,,,5.00
2035,28450,201705290850,39.00,,,4.00
2036,28450,201705290900,40.00,,,4.00
2037,28450,201705290920,39.00,,,4.00
2038,28450,201705291050,39.00,,,4.00
2039,28450,201705291100,41.00,,,5.00
2040,28450,201705291120,43.00,,,6.00
2041,28450,201705291150,41.00,,,5.00
2042,28450,201705291200,41.00,,,5.00
2043,28450,201705291220,41.00,,,5.00
2044,28450,201705291250,43.00,,,6.00
2045,28450,201705291300,43.00,,,6.00
2046,28450,201705291320,43.00,,,6.00
2047,28450,201705291350,43.00,,,6.00
2048,28450,201705291400,43.00,,,6.00
2049,28450,201705291420,43.00,,,6.00
2050,28450,201705291450,43.00,,,6.00
2051,28450,201705291500,44.00,,,7.00
2052,28450,201705291520,43.00,,,6.00
2053,28450,201705291550,43.00,,,6.00
2054,28450,201705291600,44.00,,,7.00
2055,28450,201705291620,43.00,,,6.00
2056,28450,201705291650,41.00,,,5.00
2057,28450,201705291700,41.00,,,5.00
2058,28450,201705291720,41.00,,,5.00
2059,28450,201705291750,41.00,,,5.00
2060,28450,201705291800,42.00,44.00,39.00,6.00
2061,28450,201705291820,41.00,,,5.00
2062,28450,201705291850,41.00,,,5.00
2063,28450,201705291900,40.00,,,4.00
2064,28450,201705291920,39.00,,,4.00
2065,28450,201705291950,37.00,,,3.00
2066,28450,201705292000,38.00,,,3.00
2067,28450,201705292020,37.00,,,3.00
2068,28450,201705292050,36.00,,,2.00
2069,28450,201705292100,37.00,,,3.00
2070,28450,201705292120,36.00,,,2.00
2071,28450,201705292150,36.00,,,2.00
2072,28450,201705292200,35.00,,,2.00
2073,28450,201705292220,34.00,,,1.00
2074,28450,201705292250,32.00,,,0.00
2075,28450,201705292300,33.00,,,1.00
2076,28450,201705292320,32.00,,,0.00
2077,28450,201705292350,32.00,,,0.00
2078,28450,201705300000,33.00,,,1.00
2079,28450,201705300020,32.00,,,0.00
2080,28450,201705300050,32.00,,,0.00
2081,28450,201705300100,32.00,,,0.00
2082,28450,201705300120,30.00,,,-1.00
2083,28450,201705300150,32.00,,,0.00
2084,28450,201705300200,33.00,,,1.00
2085,28450,201705300220,32.00,,,0.00
2086,28450,201705300250,34.00,,,1.00
2087,28450,201705300300,35.00,,,2.00
2088,28450,201705300320,36.00,,,2.00
2089,28450,201705300350,36.00,,,2.00
2090,28450,201705300400,37.00,,,3.00
2091,28450,201705300420,36.00,,,2.00
2092,28450,201705300450,37.00,,,3.00
2093,28450,201705300500,39.00,,,4.00
2094,28450,201705300520,37.00,,,3.00
2095,28450,201705300550,39.00,,,4.00
2096,28450,201705300600,41.00,42.00,31.00,5.00
2097,28450,201705300620,39.00,,,4.00
2098,28450,201705300650,41.00,,,5.00
2099,28450,201705300700,43.00,,,6.00
2100,28450,201705300720,41.00,,,5.00
2101,28450,201705300750,41.00,,,5.00
2102,28450,201705300800,42.00,,,6.00
2103,28450,201705300820,41.00,,,5.00
2104,28450,201705300850,41.00,,,5.00
2105,28450,201705300900,44.00,,,7.00
2106,28450,201705300920,45.00,,,7.00
2107,28450,201705300950,45.00,,,7.00
2108,28450,201705301000,46.00,,,8.00
2109,28450,201705301020,43.00,,,6.00
2110,28450,201705301050,45.00,,,7.00
2111,28450,201705301100,45.00,,,7.00
2112,28450,201705301120,45.00,,,7.00
2113,28450,201705301150,45.00,,,7.00
2114,28450,201705301200,47.00,,,8.00
2115,28450,201705301220,46.00,,,8.00
2116,28450,201705301250,45.00,,,7.00
2117,28450,201705301300,46.00,,,8.00
2118,28450,201705301320,45.00,,,7.00
2119,28450,201705301350,46.00,,,8.00
2120,28450,201705301400,47.00,,,8.00
2121,28450,201705301420,46.00,,,8.00
2122,28450,201705301450,46.00,,,8.00
2123,28450,201705301500,47.00,,,8.00
2124,28450,201705301520,46.00,,,8.00
2125,28450,201705301550,46.00,,,8.00
2126,28450,201705301600,47.00,,,8.00
2127,28450,201705301620,46.00,,,8.00
2128,28450,201705301650,45.00,,,7.00
2129,28450,201705301700,46.00,,,8.00
2130,28450,201705301720,45.00,,,7.00
2131,28450,201705301750,45.00,,,7.00
2132,28450,201705301800,46.00,49.00,40.00,8.00
2133,28450,201705301820,45.00,,,7.00
2134,28450,201705301850,43.00,,,6.00
2135,28450,201705301900,44.00,,,7.00
2136,28450,201705301920,43.00,,,6.00
2137,28450,201705301950,43.00,,,6.00
2138,28450,201705302000,43.00,,,6.00
2139,28450,201705302020,41.00,,,5.00
2140,28450,201705302050,41.00,,,5.00
2141,28450,201705302100,42.00,,,6.00
2142,28450,201705302120,41.00,,,5.00
2143,28450,201705302150,41.00,,,5.00
2144,28450,201705302200,41.00,,,5.00
2145,28450,201705302220,39.00,,,4.00
2146,28450,201705302250,39.00,,,4.00
2147,28450,201705302300,40.00,,,4.00
2148,28450,201705302320,39.00,,,4.00
2149,28450,201705302350,37.00,,,3.00
2150,28450,201705310000,38.00,,,3.00
2151,28450,201705310020,37.00,,,3.00
2152,28450,201705310050,37.00,,,3.00
2153,28450,201705310100,37.00,,,3.00
2154,28450,201705310120,37.00,,,3.00
2155,28450,201705310150,36.00,,,2.00
2156,28450,201705310200,36.00,,,2.00
2157,28450,201705310220,36.00,,,2.00
2158,28450,201705310250,34.00,,,1.00
2159,28450,201705310300,34.00,,,1.00
2160,28450,201705310320,34.00,,,1.00
2161,28450,201705310350,34.00,,,1.00
2162,28450,201705310400,33.00,,,1.00
2163,28450,201705310420,34.00,,,1.00
2164,28450,201705310450,34.00,,,1.00
2165,28450,201705310500,33.00,,,1.00
2166,28450,201705310520,34.00,,,1.00
2167,28450,201705310550,36.00,,,2.00
2168,28450,201705310600,36.00,45.00,33.00,2.00
2169,28450,201705310620,36.00,,,2.00
2170,28450,201705310650,37.00,,,3.00
2171,28450,201705310700,37.00,,,3.00
2172,28450,201705310720,39.00,,,4.00
2173,28450,201705310750,39.00,,,4.00
2174,28450,201705310800,41.00,,,5.00
2175,28450,201705310820,41.00,,,5.00
2176,28450,201705310850,39.00,,,4.00
2177,28450,201705310900,40.00,,,4.00
2178,28450,201705310920,41.00,,,5.00
2179,28450,201705310950,41.00,,,5.00
2180,28450,201705311000,43.00,,,6.00
2181,28450,201705311020,43.00,,,6.00
2182,28450,201705311050,41.00,,,5.00
2183,28450,201705311100,42.00,,,6.00
2184,28450,201705311120,45.00,,,7.00
2185,28450,201705311150,45.00,,,7.00
2186,28450,201705311200,42.00,,,6.00
2187,28450,201705311220,43.00,,,6.00
2188,28450,201705311250,45.00,,,7.00
2189,28450,201705311300,45.00,,,7.00
2190,28450,201705311320,41.00,,,5.00
2191,28450,201705311350,43.00,,,6.00
2192,28450,201705311400,43.00,,,6.00
2193,28450,201705311420,43.00,,,6.00
2194,28450,201705311450,39.00,,,4.00
2195,28450,201705311500,40.00,,,4.00
2196,28450,201705311520,41.00,,,5.00
2197,28450,201705311550,43.00,,,6.00
2198,28450,201705311600,43.00,,,6.00
2199,28450,201705311620,43.00,,,6.00
